Process name,Flow name,Compartment,Amount,Normalized flow name,Normalized compartment
Aromatic Polyester Polyols (APP) production mix,perlite [Non-renewable material resources from ground],,-2.32906963239163e-19,perlite,
Aromatic Polyester Polyols (APP) production mix,soft wood (dry matter) [Renewable material resources from ground],,-2.73568920516831e-12,soft wood,
Aromatic Polyester Polyols (APP) production mix,from shrub land [Land transformation],,-1.27553194522094e-08,from shrub land,
Aromatic Polyester Polyols (APP) production mix,industrial area [Land occupation],,-3.19003998017358e-09,industrial area,
Aromatic Polyester Polyols (APP) production mix,to permanent crops [Land transformation],,-2.165470197778e-09,to permanent crops,
Aromatic Polyester Polyols (APP) production mix,freshwater [Renewable material resources from water],,-4.30378118988091e-07,freshwater,
Aromatic Polyester Polyols (APP) production mix,dump site [Land occupation],,-5.56225081249694e-09,dump site,
Aromatic Polyester Polyols (APP) production mix,biomass [Renewable energy resources from biosphere],,-1.46111208514664e-06,biomass,
Aromatic Polyester Polyols (APP) production mix,"forest, used [Land occupation]",,-3.63898211136079e-16,"forest,used",
Aromatic Polyester Polyols (APP) production mix,river water,,-7.66513920941419e-07,river water,
Aromatic Polyester Polyols (APP) production mix,mineral extraction site [Land occupation],,-1.85792206633359e-08,mineral extraction site,
Aromatic Polyester Polyols (APP) production mix,"arable, irrigated, intensive [Land occupation]",,-0.00155264936606155,"arable,irrigated,intensive",
Aromatic Polyester Polyols (APP) production mix,ruthenium [Non-renewable element resources from ground],,-1.6426143196293e-12,ruthenium,
Aromatic Polyester Polyols (APP) production mix,industrial area [Land occupation],,-1.97480477274175e-09,industrial area,
Aromatic Polyester Polyols (APP) production mix,to shrub land [Land transformation],,-3.85564762584373e-08,to shrub land,
Aromatic Polyester Polyols (APP) production mix,Water to turbine [Renewable material resources from water],,-0.006545519698425605,water to turbine,
Aromatic Polyester Polyols (APP) production mix,asbestos (white) [Non-renewable material resources from ground],,-3.05044373956775e-16,asbestos,
Aromatic Polyester Polyols (APP) production mix,"from permanent crops, non-irrigated, intensive [Land transformation]",,-1.41093301493647e-24,"from permanent crops,non-irrigated,intensive",
Aromatic Polyester Polyols (APP) production mix,river water,,-1.43332966471936e-06,river water,
Aromatic Polyester Polyols (APP) production mix,shale [Non-renewable material resources from ground],,-1.453154616646e-05,shale,
Aromatic Polyester Polyols (APP) production mix,from grassland [Land transformation],,-6.75660968625493e-08,from grassland,
Aromatic Polyester Polyols (APP) production mix,ground water,,-0.00414516720046188,ground water,
Aromatic Polyester Polyols (APP) production mix,"arable, irrigated, intensive [Land occupation]",,-0.0611150187782211,"arable,irrigated,intensive",
Aromatic Polyester Polyols (APP) production mix,olivine [Non-renewable material resources from ground],,-4.86900761758696e-16,olivine,
Aromatic Polyester Polyols (APP) production mix,sodium chloride [Non-renewable material resources from ground],,-0.0161987244785602,sodium chloride,
Aromatic Polyester Polyols (APP) production mix,mineral extraction site [Land occupation],,-3.67778143468774e-05,mineral extraction site,
Aromatic Polyester Polyols (APP) production mix,oxygen [Renewable element resources from air],,-0.00176037114257154,oxygen,
Aromatic Polyester Polyols (APP) production mix,"forest, used [Land occupation]",,-0.00134629970161159,"forest,used",
Aromatic Polyester Polyols (APP) production mix,to urban/industrial fallow [Land transformation],,-6.14171344311102e-08,to urbanindustrial fallow,
Aromatic Polyester Polyols (APP) production mix,"from pasture/meadow, extensive [Land transformation]",,-5.71696277825197e-22,"from pasturemeadow,extensive",
Aromatic Polyester Polyols (APP) production mix,iridium [Non-renewable element resources from ground],,-2.7746863870423e-13,iridium,
Aromatic Polyester Polyols (APP) production mix,river water,,-1.37337361545585e-05,river water,
Aromatic Polyester Polyols (APP) production mix,from grassland/pasture/meadow [Land transformation],,-1.33288363798069e-09,from grasslandpasturemeadow,
Aromatic Polyester Polyols (APP) production mix,industrial area [Land occupation],,-4.42455076713793e-09,industrial area,
Aromatic Polyester Polyols (APP) production mix,urban/industrial fallow [Land occupation],,-7.15775093654597e-17,urbanindustrial fallow,
Aromatic Polyester Polyols (APP) production mix,Water to turbine,,-4.2715989302611e-05,water to turbine,
Aromatic Polyester Polyols (APP) production mix,ground water,,-7.22946796182217e-07,ground water,
Aromatic Polyester Polyols (APP) production mix,industrial area [Land occupation],,-2.22276002706727e-08,industrial area,
Aromatic Polyester Polyols (APP) production mix,"from arable, irrigated, intensive [Land transformation]",,-3.42898552462618e-24,"from arable,irrigated,intensive",
Aromatic Polyester Polyols (APP) production mix,industrial area [Land occupation],,-4.68048409515205e-11,industrial area,
Aromatic Polyester Polyols (APP) production mix,from permanent crops [Land transformation],,-3.66779211066361e-07,from permanent crops,
Aromatic Polyester Polyols (APP) production mix,ground water,,-2.62074332829592e-07,ground water,
Aromatic Polyester Polyols (APP) production mix,mineral extraction site [Land occupation],,-4.93283702151058e-09,mineral extraction site,
Aromatic Polyester Polyols (APP) production mix,permanent crops [Land occupation],,-0.00019455874710115,permanent crops,
Aromatic Polyester Polyols (APP) production mix,ground water,,-9.3248266959306e-08,ground water,
Aromatic Polyester Polyols (APP) production mix,dump site [Land occupation],,-7.34447723451419e-09,dump site,
Aromatic Polyester Polyols (APP) production mix,from forest [Land transformation],,-1.43842884643924e-08,from forest,
Aromatic Polyester Polyols (APP) production mix,to grassland [Land transformation],,-9.49680226994043e-08,to grassland,
Aromatic Polyester Polyols (APP) production mix,Water to turbine,,-2.102347097938794e-07,water to turbine,
Aromatic Polyester Polyols (APP) production mix,river water,,-1.27206533171729e-05,river water,
Aromatic Polyester Polyols (APP) production mix,river water,,-0.000340140394111531,river water,
Aromatic Polyester Polyols (APP) production mix,to permanent crops [Land transformation],,-3.66779211066361e-07,to permanent crops,
Aromatic Polyester Polyols (APP) production mix,river water,,-0.00155490988517755,river water,
Aromatic Polyester Polyols (APP) production mix,dump site [Land occupation],,-2.27839911304741e-11,dump site,
Aromatic Polyester Polyols (APP) production mix,Water to turbine,,-0.00051759842945984,water to turbine,
Aromatic Polyester Polyols (APP) production mix,dump site [Land occupation],,-9.59473424094501e-07,dump site,
Aromatic Polyester Polyols (APP) production mix,from forest [Land transformation],,-1.13066161789193e-11,from forest,
Aromatic Polyester Polyols (APP) production mix,"to forest, used [Land transformation]",,-2.66680551737324e-06,"to forest,used",
Aromatic Polyester Polyols (APP) production mix,industrial area [Land occupation],,-1.3359400002238e-07,industrial area,
Aromatic Polyester Polyols (APP) production mix,river water,,-1.21449778214881e-05,river water,
Aromatic Polyester Polyols (APP) production mix,industrial area [Land occupation],,-9.5184575727425e-09,industrial area,
Aromatic Polyester Polyols (APP) production mix,Water to turbine,,-0.02907023714236505,water to turbine,
Aromatic Polyester Polyols (APP) production mix,mineral extraction site [Land occupation],,-1.10120143657464e-10,mineral extraction site,
Aromatic Polyester Polyols (APP) production mix,"arable, non-irrigated [Land occupation]",,-1.0751444918516e-17,"arable,non-irrigated",
Aromatic Polyester Polyols (APP) production mix,to shrub land [Land transformation],,-4.87235557123392e-08,to shrub land,
Aromatic Polyester Polyols (APP) production mix,permanent crops [Land occupation],,-2.16547132415057e-09,permanent crops,
Aromatic Polyester Polyols (APP) production mix,calcium [Non-renewable element resources from ground],,-9.757446101332948e-10,calcium,
Aromatic Polyester Polyols (APP) production mix,sulfate [Non-renewable material resources from ground],,-4.734145287081021e-15,sulfate,
Aromatic Polyester Polyols (APP) production mix,from forest [Land transformation],,-3.22312730353549e-07,from forest,
Aromatic Polyester Polyols (APP) production mix,"from forest, natural [Land transformation]",,-2.03947241266522e-10,"from forest,natural",
Aromatic Polyester Polyols (APP) production mix,from grassland/pasture/meadow [Land transformation],,-2.22442782101437e-09,from grasslandpasturemeadow,
Aromatic Polyester Polyols (APP) production mix,industrial area [Land occupation],,-1.63886742814402e-11,industrial area,
Aromatic Polyester Polyols (APP) production mix,lake water,,-0.00151551463441566,lake water,
Aromatic Polyester Polyols (APP) production mix,Water to turbine,,-0.000611088627322929,water to turbine,
Aromatic Polyester Polyols (APP) production mix,"from forest, natural [Land transformation]",,-1.3859861037427e-09,"from forest,natural",
Aromatic Polyester Polyols (APP) production mix,to shrub land [Land transformation],,-5.77211669040465e-09,to shrub land,
Aromatic Polyester Polyols (APP) production mix,"to unspecified, natural [Land transformation]",,-7.63049137557453e-07,"to unspecified,natural",
Aromatic Polyester Polyols (APP) production mix,"from forest, used [Land transformation]",,-0.000310684545408446,"from forest,used",
Aromatic Polyester Polyols (APP) production mix,"from arable, fallow [Land transformation]",,-2.45938886107734e-17,"from arable,fallow",
Aromatic Polyester Polyols (APP) production mix,mineral extraction site [Land occupation],,-5.21459218752744e-09,mineral extraction site,
Aromatic Polyester Polyols (APP) production mix,"to arable, irrigated, intensive [Land transformation]",,-0.000338050057571808,"to arable,irrigated,intensive",
Aromatic Polyester Polyols (APP) production mix,from grassland [Land transformation],,-1.2850020201826e-10,from grassland,
Aromatic Polyester Polyols (APP) production mix,dump site [Land occupation],,-7.41103405822565e-07,dump site,
Aromatic Polyester Polyols (APP) production mix,to shrub land [Land transformation],,-7.37427805260111e-07,to shrub land,
Aromatic Polyester Polyols (APP) production mix,"from forest, used [Land transformation]",,-0.00134629970161159,"from forest,used",
Aromatic Polyester Polyols (APP) production mix,to mineral extraction site [Land transformation],,-2.2722858920403e-14,to mineral extraction site,
Aromatic Polyester Polyols (APP) production mix,ground water [Renewable material resources from water],,-0.0095960440578535,ground water,
Aromatic Polyester Polyols (APP) production mix,from shrub land [Land transformation],,-3.49169282742857e-08,from shrub land,
Aromatic Polyester Polyols (APP) production mix,bauxite [Non-renewable material resources from ground],,-0.000247010189336086,bauxite,
Aromatic Polyester Polyols (APP) production mix,lanthanum [Non-renewable element resources from ground],,-1.36620510333746e-23,lanthanum,
Aromatic Polyester Polyols (APP) production mix,to bare area [Land transformation],,-8.94890228474841e-09,to bare area,
Aromatic Polyester Polyols (APP) production mix,"to arable, non-irrigated, intensive [Land transformation]",,-0.00402818619704221,"to arable,non-irrigated,intensive",
Aromatic Polyester Polyols (APP) production mix,to shrub land [Land transformation],,-9.4359635271017e-11,to shrub land,
Aromatic Polyester Polyols (APP) production mix,ground water,,-2.13583891304163e-07,ground water,
Aromatic Polyester Polyols (APP) production mix,Water to turbine,,-0.05780764771659623,water to turbine,
Aromatic Polyester Polyols (APP) production mix,to shrub land [Land transformation],,-5.63426472099915e-08,to shrub land,
Aromatic Polyester Polyols (APP) production mix,"from forest, used [Land transformation]",,-0.000207123030940167,"from forest,used",
Aromatic Polyester Polyols (APP) production mix,Water to turbine,,-2.101453396489488e-15,water to turbine,
Aromatic Polyester Polyols (APP) production mix,kieserite [Non-renewable material resources from ground],,-1.14440940164662e-16,kieserite,
Aromatic Polyester Polyols (APP) production mix,"to unspecified, natural [Land transformation]",,-4.59172992046462e-06,"to unspecified,natural",
Aromatic Polyester Polyols (APP) production mix,industrial area [Land occupation],,-8.73284617098767e-08,industrial area,
Aromatic Polyester Polyols (APP) production mix,"from arable, irrigated, intensive [Land transformation]",,-2.11873251188537e-07,"from arable,irrigated,intensive",
Aromatic Polyester Polyols (APP) production mix,ground water,,-7.86171282263505e-07,ground water,
Aromatic Polyester Polyols (APP) production mix,"to unspecified, natural [Land transformation]",,-1.08256790516503e-06,"to unspecified,natural",
Aromatic Polyester Polyols (APP) production mix,sea water [Renewable material resources from water],,-26.7686904052631,sea water,
Aromatic Polyester Polyols (APP) production mix,industrial area [Land occupation],,-1.75452198909547e-08,industrial area,
Aromatic Polyester Polyols (APP) production mix,from forest [Land transformation],,-2.27120344174617e-09,from forest,
Aromatic Polyester Polyols (APP) production mix,"from arable, non-irrigated [Land transformation]",,-1.36514106877076e-18,"from arable,non-irrigated",
Aromatic Polyester Polyols (APP) production mix,Water to turbine,,-1.4717241677248441e-05,water to turbine,
Aromatic Polyester Polyols (APP) production mix,dump site [Land occupation],,-1.43795028833672e-08,dump site,
Aromatic Polyester Polyols (APP) production mix,"to forest, used [Land transformation]",,-0.000207123030950638,"to forest,used",
Aromatic Polyester Polyols (APP) production mix,to urban/industrial fallow [Land transformation],,-2.69069605678878e-09,to urbanindustrial fallow,
Aromatic Polyester Polyols (APP) production mix,Water to turbine,,-1.030593885619638e-05,water to turbine,
Aromatic Polyester Polyols (APP) production mix,"from forest, natural [Land transformation]",,-2.70241872099296e-08,"from forest,natural",
Aromatic Polyester Polyols (APP) production mix,from seabed [Land transformation],,-3.67755520193498e-15,from seabed,
Aromatic Polyester Polyols (APP) production mix,"arable, irrigated, intensive [Land occupation]",,-0.00126017151800701,"arable,irrigated,intensive",
Aromatic Polyester Polyols (APP) production mix,"to forest, used [Land transformation]",,-0.000103561515242977,"to forest,used",
Aromatic Polyester Polyols (APP) production mix,"to arable, irrigated, intensive [Land transformation]",,-5.2125126158422e-05,"to arable,irrigated,intensive",
Aromatic Polyester Polyols (APP) production mix,river water,,-1.05115964819534e-06,river water,
Aromatic Polyester Polyols (APP) production mix,to grassland [Land transformation],,-1.13066161789193e-11,to grassland,
Aromatic Polyester Polyols (APP) production mix,from forest [Land transformation],,-8.9582915763978e-17,from forest,
Aromatic Polyester Polyols (APP) production mix,stone [Non-renewable material resources from ground],,-0.000583153651613578,stone,
Aromatic Polyester Polyols (APP) production mix,from forest [Land transformation],,-3.61777159580598e-17,from forest,
Aromatic Polyester Polyols (APP) production mix,river water,,-1.76582523060977e-06,river water,
Aromatic Polyester Polyols (APP) production mix,"to forest, used [Land transformation]",,-0.00093205363913036,"to forest,used",
Aromatic Polyester Polyols (APP) production mix,"arable, non-irrigated, intensive [Land occupation]",,-1.72175683684023e-14,"arable,non-irrigated,intensive",
Aromatic Polyester Polyols (APP) production mix,industrial area [Land occupation],,-1.72383825156821e-10,industrial area,
Aromatic Polyester Polyols (APP) production mix,industrial area [Land occupation],,-4.3935410279206e-09,industrial area,
Aromatic Polyester Polyols (APP) production mix,mineral extraction site [Land occupation],,-8.56398233257077e-09,mineral extraction site,
Aromatic Polyester Polyols (APP) production mix,"from forest, used [Land transformation]",,-0.00165774729661275,"from forest,used",
Aromatic Polyester Polyols (APP) production mix,Water to turbine,,-1.0260344933947054e-07,water to turbine,
Aromatic Polyester Polyols (APP) production mix,Water to turbine,,-0.002348123584804069,water to turbine,
Aromatic Polyester Polyols (APP) production mix,industrial area [Land occupation],,-4.893198749544e-09,industrial area,
Aromatic Polyester Polyols (APP) production mix,river water,,-4.49575305641007e-05,river water,
Aromatic Polyester Polyols (APP) production mix,to shrub land [Land transformation],,-5.7830082118443e-08,to shrub land,
Aromatic Polyester Polyols (APP) production mix,Water to turbine,,-0.001113998783655511,water to turbine,
Aromatic Polyester Polyols (APP) production mix,to grassland [Land transformation],,-3.22312607305379e-07,to grassland,
Aromatic Polyester Polyols (APP) production mix,river water,,-3.24060615222256e-06,river water,
Aromatic Polyester Polyols (APP) production mix,Water to turbine,,-0.00220962507665364,water to turbine,
